CustomerKey,Name,Education,Occupation
5336,Lu Kristen,Partial College,Skilled Manual
5341,Mitchell Sean,Partial College,Skilled Manual
5354,Xu Alejandro,Partial College,Skilled Manual
5355,Torres Janet,High School,Skilled Manual
5356,Foster Sam,High School,Skilled Manual
5358,Russell Margaret,High School,Skilled Manual
5360,Richardson Shelby,High School,Clerical
5500,Kelly Danielle,High School,Skilled Manual
5501,Perry Chloe,High School,Skilled Manual
5502,Wood Vanessa,High School,Skilled Manual
5503,Parker Jackson,High School,Skilled Manual
5723,Gray Sean,High School,Skilled Manual
5725,Yang Gabriel,High School,Skilled Manual
5726,Williams Jacob,High School,Skilled Manual
5727,Wood Miguel,High School,Skilled Manual
5750,Coleman Aaron,Partial College,Skilled Manual
5751,Sanders Seth,Partial College,Skilled Manual
6119,Blue Sara,Graduate Degree,Skilled Manual
18854,Unknown Customer,Not Specified,Not Specified
18837,Unknown Customer,Not Specified,Not Specified
6392,Bennett Angela,Partial College,Professional
6407,Flores Mariah,Graduate Degree,Management
17594,Peterson Faith,Partial High School,Clerical
5225,Martinez Jacob,Bachelors,Skilled Manual
5361,Garcia Justin,High School,Clerical
6430,Carter Wyatt,Partial College,Professional
5335,Bailey Natalie,Partial College,Skilled Manual
4367,Coleman Alyssa,Graduate Degree,Management
4380,Griffin Amanda,Bachelors,Management
16450,Cox Bryan,Bachelors,Management
16458,Walker Elizabeth,Bachelors,Management
6426,Washington Austin,Partial College,Professional
5499,Jones Hunter,Partial College,Skilled Manual
5724,Zhao Barbara,High School,Skilled Manual
9188,King Robert,Partial College,Skilled Manual
6124,Romero Pedro,Bachelors,Skilled Manual
10942,Moore Gail,Bachelors,Professional
10943,Roberts Julia,Graduate Degree,Professional
11011,Lopez Henry,High School,Skilled Manual
11025,Chen Samuel,High School,Skilled Manual
11331,Walker Jose,Graduate Degree,Skilled Manual
11334,Watson Gabriella,Graduate Degree,Skilled Manual
11335,Serrano Juan,Graduate Degree,Skilled Manual
11336,Taylor Anthony,Graduate Degree,Skilled Manual
11337,Moreno Frank,Graduate Degree,Skilled Manual
11550,Russell Isabel,Graduate Degree,Skilled Manual
11717,Nelson Caleb,Bachelors,Management
11718,Watson Nicole,Partial College,Professional
11722,Lin Colleen,High School,Skilled Manual
11723,Fernandez Tina,Bachelors,Professional
11725,Evans Noah,Bachelors,Management
11726,Gonzales Richard,Graduate Degree,Management
11727,Morris Anna,Graduate Degree,Management
11728,She Jodi,Graduate Degree,Management
9356,Gray Melanie,Partial High School,Skilled Manual
9357,Lu Louis,Partial College,Professional
9358,Price Julian,Graduate Degree,Management
9359,Murphy Brian,Graduate Degree,Management
9362,Moreno Jonathon,Graduate Degree,Management
9364,Brown Alexander,Bachelors,Management
16678,Powell Marissa,Partial College,Professional
16679,Carter Angel,Partial College,Professional
16680,Walker Kayla,Partial College,Professional
16681,Foster Benjamin,Partial College,Professional
16683,Kelly Jennifer,Partial College,Professional
8698,Wood Isabella,High School,Professional
8699,Barnes Stephanie,Bachelors,Management
8701,Hall Gabriel,Partial College,Professional
8715,Price Angela,High School,Professional
8716,Parker Elijah,High School,Professional
8809,Kelly Brooke,Graduate Degree,Management
16736,Sanders Shelby,High School,Skilled Manual
16737,Young Mackenzie,High School,Skilled Manual
16741,Nath Jodi,High School,Skilled Manual
16742,Foster Gabrielle,High School,Skilled Manual
16743,Jones Devin,High School,Skilled Manual
16748,Henderson Edward,High School,Skilled Manual
16749,Patterson Luis,High School,Skilled Manual
16750,Brown Alexis,Partial College,Skilled Manual
16751,Phillips Carlos,Partial College,Skilled Manual
16754,Morgan Steven,High School,Skilled Manual
16755,Gonzalez Marcus,Partial College,Skilled Manual
16756,Jenkins Alyssa,Partial College,Skilled Manual
3077,Ross Justin,High School,Skilled Manual
3082,Butler Nicole,High School,Skilled Manual
3084,Lopez Nathan,High School,Skilled Manual
3086,Garcia Nathan,High School,Skilled Manual
3091,Lewis Jennifer,Partial High School,Clerical
3094,Arthur Jillian,Partial High School,Clerical
3267,Patel Cory,Partial College,Skilled Manual
3268,Wood Lauren,Partial College,Skilled Manual
3269,Roberts Isabella,High School,Skilled Manual
3272,Wright Lucas,High School,Skilled Manual
3328,Butler Kyle,High School,Skilled Manual
3330,Sanchez Holly,High School,Skilled Manual
3332,Murphy Timothy,High School,Skilled Manual
18797,Unknown Customer,Not Specified,Not Specified
16685,Coleman Emma,Partial College,Professional
8693,Edwards Aaron,Bachelors,Management
16752,Cooper Zoe,Partial College,Skilled Manual
11026,Peterson Riley,High School,Skilled Manual
3083,Jai Johnny,High School,Skilled Manual
3110,Gonzales Aidan,Partial College,Skilled Manual
16682,Jackson Olivia,Partial College,Professional
3273,Ward Sydney,High School,Skilled Manual
9363,Gonzalez Seth,Graduate Degree,Management
11010,Alvarez Ross,High School,Skilled Manual
11035,Clark Seth,Partial College,Skilled Manual
3089,Lopez Alexandra,Partial High School,Clerical
3093,Nath Maurice,Partial High School,Clerical
16733,White Katherine,High School,Skilled Manual
3270,She Tony,High School,Skilled Manual
8697,Patterson Adam,Partial College,Professional
9360,Blue Rachel,Graduate Degree,Management
11724,Anderson Alexander,Graduate Degree,Management
16738,Taylor Brandon,High School,Skilled Manual
17167,Coleman Cassidy,High School,Skilled Manual
17180,Alvarez Billy,Partial College,Skilled Manual
17181,Chander Jerry,Partial College,Skilled Manual
17183,Turner Fernando,Partial College,Skilled Manual
17184,Howard Nicole,Partial College,Skilled Manual
17185,Russell Madison,Partial College,Skilled Manual
17168,Hughes Samuel,Partial College,Skilled Manual
17169,Ward Jacqueline,Partial College,Skilled Manual
17171,Johnson Isabella,Partial College,Skilled Manual
17173,Moore Charles,Partial College,Skilled Manual
17175,Subram Marco,High School,Skilled Manual
17176,Subram Clifford,High School,Skilled Manual
9333,Navarro Danny,Partial College,Professional
9334,Gonzales Abigail,Partial College,Professional
9343,Lu Aimee,Partial College,Professional
9344,Hill Sierra,Partial College,Professional
9350,Harris Nicole,High School,Professional
9352,Gonzalez Maria,High School,Professional
9353,Foster Melissa,High School,Professional
17545,Shan Nicolas,Partial College,Clerical
6209,Miller Jacob,Partial College,Professional
6210,James Jacqueline,Partial College,Professional
18366,Carlson Cheryl,High School,Manual
18371,Kelly Mason,Bachelors,Clerical
18375,Sai Shane,High School,Manual
18376,Malhotra Sergio,High School,Manual
18378,Carlson Rebekah,Bachelors,Skilled Manual
18386,Lal Don,High School,Manual
18395,Torres Raquel,Partial College,Clerical
18410,Pal Kelsey,Partial College,Clerical
18411,Price Lucas,Partial College,Clerical
18419,Sharma Lindsey,High School,Manual
18425,Gill Erik,Partial High School,Manual
18429,Perez Kristopher,Partial High School,Manual
18431,Goel Donna,Partial College,Clerical
18435,Yuan Donna,Bachelors,Manual
18436,Rodriguez Stanley,Bachelors,Manual
18439,Fernandez Terrance,Graduate Degree,Clerical
18441,Cai Rafael,Graduate Degree,Clerical
18443,Yuan Damien,Bachelors,Manual
18838,Unknown Customer,Not Specified,Not Specified
18798,Unknown Customer,Not Specified,Not Specified
18855,Unknown Customer,Not Specified,Not Specified
17549,Ortega Krista,Partial High School,Manual
18372,Walker Matthew,High School,Manual
18397,Zeng Arturo,Bachelors,Skilled Manual
18407,Ward Melissa,Partial High School,Manual
17172,Henderson Aidan,Partial College,Skilled Manual
18437,Raman Adriana,Bachelors,Manual
17539,Sanz Jerome,Partial High School,Manual
17182,Rodriguez Katherine,Partial College,Skilled Manual
18382,Shen Melvin,High School,Manual
18418,Vazquez Kellie,Partial High School,Manual
18442,Patel Adriana,Graduate Degree,Clerical
17544,Ye Roger,Partial College,Clerical
4626,Alvarez Clinton,Partial College,Clerical
4628,Srini Troy,Partial College,Clerical
4629,Sandberg Brianna,Bachelors,Skilled Manual
4637,White David,Partial College,Clerical
4676,Alonso Jay,Graduate Degree,Clerical
4683,Garcia Heidi,Bachelors,Management
4685,Suarez Tyrone,Partial College,Professional
11433,Xie Bridget,High School,Manual
5588,Martinez Zachary,Bachelors,Management
11442,Torres Andrea,Bachelors,Clerical
11454,Long Dakota,Bachelors,Clerical
6782,She Jake,Graduate Degree,Clerical
6812,Hernandez Stacy,Bachelors,Professional
6819,Yuan Dale,Bachelors,Skilled Manual
6826,Li Clayton,Bachelors,Skilled Manual
1549,Collins Alexandra,Partial College,Manual
1559,Evans Amanda,Bachelors,Clerical
1592,Madan Meredith,Graduate Degree,Clerical
1601,Romero Larry,Graduate Degree,Clerical
1606,Cooper Carol,Bachelors,Clerical
1617,Tang Kelsey,Partial College,Manual
1618,Ma Jake,Partial College,Manual
1625,Xu Jamie,Partial College,Manual
1630,Nara Russell,Partial College,Manual
1713,Romero Arthur,Partial High School,Manual
1714,Xie Deborah,Partial High School,Manual
18447,Ma Jamie,Graduate Degree,Clerical
18449,Yuan Lindsey,Partial College,Manual
18450,Chen Laura,Bachelors,Clerical
18467,Jimenez Lance,Bachelors,Clerical
18468,Mehta Monica,Graduate Degree,Clerical
11437,Raji Roger,Bachelors,Clerical
1557,Kapoor Manuel,Bachelors,Clerical
1605,Lee Nathan,Bachelors,Clerical
4619,Sharma Gabriel,Bachelors,Skilled Manual
4627,White Eduardo,Partial College,Clerical
4684,Carlson Jessie,Partial College,Professional
1547,Andersen Clarence,Bachelors,Clerical
3528,Raji Kurt,Graduate Degree,Manual
3529,Ramos Casey,Graduate Degree,Manual
3538,Cai Clayton,Graduate Degree,Clerical
3544,Lu Heather,Partial College,Manual
3550,Goel Arturo,Partial College,Manual
3689,Carlson Tabitha,Partial High School,Manual
3691,Rai Drew,Partial High School,Manual
3696,Andersen Russell,Partial High School,Manual
3552,Vance Michele,Bachelors,Clerical
3527,Hall Emily,Graduate Degree,Manual
3542,Kapoor Douglas,Graduate Degree,Clerical
3697,Anand Shawn,Partial High School,Manual
17633,Nath Kathryn,Graduate Degree,Skilled Manual
17634,Howard Christina,Graduate Degree,Skilled Manual
17635,Mitchell Nathan,Graduate Degree,Skilled Manual
17637,Bryant Victoria,Graduate Degree,Skilled Manual
17638,Lee Brandon,Graduate Degree,Skilled Manual
17639,Thompson Alexandra,Graduate Degree,Skilled Manual
17640,Morgan Jacqueline,Graduate Degree,Skilled Manual
17623,Cooper Julia,Partial College,Clerical
17624,Turner Marcus,Partial College,Clerical
17628,Collins Edward,Partial College,Clerical
17629,Phillips Courtney,Partial College,Clerical
17630,Madan Cynthia,Partial College,Clerical
17029,Allen Elijah,High School,Professional
17030,Price Seth,High School,Professional
17031,Gonzalez Jason,Bachelors,Management
17033,Coleman Grace,Bachelors,Management
17034,Jenkins Gavin,Bachelors,Management
9488,White Alexander,Graduate Degree,Management
9489,Foster Cassidy,Graduate Degree,Management
9490,Davis Jacob,Bachelors,Management
9491,Roberts Kaylee,Graduate Degree,Management
9494,Jackson Matthew,Bachelors,Management
9495,Peterson Jesse,Bachelors,Management
14915,Hughes Seth,Partial College,Skilled Manual
14916,Bryant Paige,Partial College,Skilled Manual
15127,Bell Alexandra,High School,Professional
15129,Phillips Samuel,High School,Professional
15169,Campbell Ian,High School,Skilled Manual
15171,Jenkins Jeremiah,High School,Skilled Manual
15175,Adams Isaac,High School,Skilled Manual
15176,Hughes Jose,High School,Skilled Manual
9487,Butler Jack,Graduate Degree,Management
17626,Griffin Logan,Partial College,Clerical
17027,Ross Paige,High School,Professional
9492,Perry Dakota,Bachelors,Management
17636,Gonzalez Levi,Graduate Degree,Skilled Manual
17032,Navarro Kari,Bachelors,Management
15128,Chander Terry,High School,Professional
15170,White Alexandra,High School,Skilled Manual
9497,Roberts Jada,Bachelors,Management
9502,Nelson Morgan,Bachelors,Management
9503,Harris John,Bachelors,Management
9505,Tangirala Rakesh,High School,Professional
18799,Unknown Customer,Not Specified,Not Specified
18839,Unknown Customer,Not Specified,Not Specified
9496,Wang Wesley,Bachelors,Management
9504,Jai Tony,High School,Professional
5467,Kumar Alisha,Partial High School,Manual
5538,Dominguez Arthur,Partial College,Manual
5539,Liang Stacey,Partial College,Manual
5541,Browning Theodore,Partial College,Manual
5553,Sanchez Joe,Bachelors,Clerical
5557,Butler Angelica,Partial College,Manual
5559,Sara Preston,Partial College,Manual
11311,Sanders Christina,Partial High School,Manual
8454,Rana Veronica,Bachelors,Clerical
8477,Anderson Sarah,Bachelors,Professional
1826,Hu Kelvin,Bachelors,Skilled Manual
1828,Raje Nicolas,High School,Manual
1829,Rubio Carol,Partial High School,Manual
1830,Li Micah,High School,Manual
1833,Prasad Douglas,High School,Manual
1834,Goel Sheena,High School,Manual
1836,Yuan Karl,Partial High School,Manual
1838,Anderson Nicole,Partial College,Manual
5540,Li Christy,Partial College,Manual
5573,Xu Jon,High School,Manual
8455,Sharma Roger,Bachelors,Clerical
1827,Gonzalez Caleb,Partial High School,Manual
1832,Lal Kathryn,High School,Manual
5550,Moreno Linda,Bachelors,Clerical
11318,Nath Karla,Partial High School,Manual
2599,Luo Keith,Partial College,Professional
2608,Rana Levi,High School,Management
2609,Kumar Karla,High School,Management
11388,Romero Audrey,Graduate Degree,Clerical
11390,Luo Edwin,Bachelors,Clerical
11391,Zheng Kelvin,Bachelors,Clerical
11394,Perez Chelsea,Partial College,Manual
11399,Moreno Sheila,Partial College,Manual
11415,Wu Eugene,Partial College,Manual
11416,Phillips Natalie,Bachelors,Clerical
3183,Lin Steve,Partial College,Professional
11392,Watson Angela,Partial College,Manual
11387,Gill Jerome,Graduate Degree,Clerical
18827,Unknown Customer,Not Specified,Not Specified
6531,Wood Devin,High School,Professional
6533,Patterson Nathan,High School,Professional
6534,Baker Fernando,Partial College,Professional
6535,Griffin Robert,Partial College,Professional
6536,Guo Colleen,Partial College,Professional
6542,Zeng Kristen,High School,Skilled Manual
144,Henderson Jonathan,High School,Skilled Manual
145,Hernandez Edward,High School,Skilled Manual
146,Coleman Jasmine,High School,Skilled Manual
153,Williams James,High School,Skilled Manual
154,James Angela,High School,Skilled Manual
155,Walker Megan,Partial College,Skilled Manual
157,Roberts Maria,Partial College,Skilled Manual
10417,Butler Ryan,Partial College,Professional
10418,Torres Gabrielle,Partial College,Professional
10421,Carter Isabella,Partial High School,Skilled Manual
10422,Ross Ashley,High School,Professional
10423,Wood Karen,Bachelors,Management
10426,Hall Carlos,High School,Professional
10427,Raje Jon,High School,Professional
10429,Brooks Jada,Partial College,Professional
10430,Sandberg Isabella,Partial College,Professional
10431,Morgan Savannah,Graduate Degree,Management
10438,Sara Whitney,Bachelors,Professional
10439,Price Edward,Bachelors,Professional
159,Wright Jason,High School,Skilled Manual
161,Tang Maurice,Partial College,Skilled Manual
162,Wood Emily,Partial College,Skilled Manual
163,Cox Chase,Partial College,Skilled Manual
164,Wang Gabriel,Partial College,Skilled Manual
166,Alexander Jocelyn,Partial College,Skilled Manual
167,Martinez Ashley,Partial College,Skilled Manual
168,Barnes Jasmine,Bachelors,Management
169,Rodriguez David,Bachelors,Management
170,Richardson Bryce,Bachelors,Management
172,Hill Jonathan,Bachelors,Management
173,Adams Gabrielle,Bachelors,Management
176,Wang Luis,Partial College,Skilled Manual
179,Johnson Nathan,Graduate Degree,Management
9465,Lu Amy,Partial College,Professional
9466,Henderson Isabel,Bachelors,Management
9467,Jai Benjamin,Partial College,Professional
9468,Bennett Gabrielle,High School,Professional
9470,Suri Manuel,Partial College,Professional
9472,Gonzalez Carlos,Graduate Degree,Management
1181,Mehta Holly,Graduate Degree,Management
1185,Perez Isaiah,Partial College,Professional
1187,Srini Bryant,Partial College,Professional
1188,Subram Ruben,Partial College,Professional
1192,Washington Melissa,Partial High School,Skilled Manual
1193,Hayes Jocelyn,Partial High School,Skilled Manual
183,Torres Stephanie,Bachelors,Management
185,Hernandez Meghan,Bachelors,Management
187,Price Sarah,Bachelors,Management
188,Cooper Jennifer,Graduate Degree,Management
190,Blanco Lawrence,Graduate Degree,Management
191,Bryant Carson,Bachelors,Management
10441,Morgan Ian,Bachelors,Professional
10443,Cook Savannah,Bachelors,Management
10444,Morgan Zoe,Bachelors,Management
10446,Evans Madeline,Graduate Degree,Management
10165,Raman Troy,Graduate Degree,Professional
10236,Hernandez Stephanie,High School,Skilled Manual
10237,Peterson Adrian,High School,Skilled Manual
10244,Bailey Juan,High School,Skilled Manual
10245,Torres Allison,High School,Skilled Manual
10246,Rodriguez Samantha,High School,Skilled Manual
